# Source: https://raw.githubusercontent.com/coinmetrics/data/master/csv/btc.csv (Coin Metrics community data)
# Columns extracted: time (date) + PriceUSD (daily close)
# Window: 2010-07-18 (first market print) through 2017-08-16 (last day before Binance BTCUSDT spot starts)
# Downloaded: 2026-05-26
date,close
2016-10-31,698.8977
2016-11-01,730.5785
2016-11-02,740.3671
2016-11-03,689.9392
2016-11-04,705.4320
2016-11-05,706.8193
2016-11-06,715.8969
2016-11-07,706.1812
2016-11-08,711.8358
2016-11-09,721.5015
2016-11-10,713.4076
2016-11-11,715.7033
2016-11-12,703.8476
2016-11-13,703.6264
2016-11-14,705.6436
2016-11-15,712.3472
2016-11-16,742.0501
2016-11-17,735.3181
2016-11-18,749.5787
2016-11-19,751.2138
2016-11-20,730.3508
2016-11-21,736.5070
2016-11-22,747.9977
2016-11-23,741.2403
2016-11-24,737.3550
2016-11-25,739.6852
2016-11-26,734.6529
2016-11-27,727.7411
2016-11-28,730.0825
2016-11-29,731.6464
2016-11-30,742.2045
2016-12-01,753.6749
2016-12-02,772.3024
2016-12-03,766.1105
2016-12-04,766.3801
2016-12-05,752.6707
2016-12-06,759.1173
2016-12-07,764.9877
2016-12-08,767.6592
2016-12-09,771.9023
2016-12-10,775.4746
2016-12-11,770.4962
2016-12-12,778.5066
2016-12-13,778.9307
2016-12-14,776.9640
2016-12-15,776.1768
2016-12-16,782.2302
2016-12-17,789.6029
2016-12-18,790.6330
2016-12-19,790.2790
2016-12-20,799.7775
2016-12-21,828.4837
2016-12-22,858.5014
2016-12-23,915.5624
2016-12-24,891.1553
2016-12-25,896.0033
2016-12-26,903.2012
2016-12-27,925.9508
2016-12-28,979.9610
2016-12-29,973.4626
2016-12-30,961.1827
2016-12-31,968.9706
2017-01-01,997.2574
2017-01-02,1017.0779
2017-01-03,1032.6091
2017-01-04,1134.4964
2017-01-05,1000.4981
2017-01-06,892.4640
2017-01-07,903.4533
2017-01-08,912.4850
2017-01-09,903.5087
2017-01-10,906.4989
2017-01-11,788.3147
2017-01-12,807.1098
2017-01-13,826.7469
2017-01-14,820.0452
2017-01-15,824.5471
2017-01-16,830.8380
2017-01-17,906.0268
2017-01-18,881.2598
2017-01-19,902.2639
2017-01-20,895.1745
2017-01-21,924.4683
2017-01-22,922.4671
2017-01-23,919.1157
2017-01-24,887.7432
2017-01-25,895.6900
2017-01-26,916.6675
2017-01-27,920.4545
2017-01-28,922.7749
2017-01-29,915.6320
2017-01-30,920.3133
2017-01-31,968.4991
2017-02-01,987.5326
2017-02-02,1007.7044
2017-02-03,1015.3020
2017-02-04,1033.7860
2017-02-05,1014.5679
2017-02-06,1023.3175
2017-02-07,1053.6245
2017-02-08,1052.3676
2017-02-09,982.7519
2017-02-10,996.6502
2017-02-11,1011.3753
2017-02-12,1006.2965
2017-02-13,999.9532
2017-02-14,1012.2135
2017-02-15,1013.9038
2017-02-16,1036.8069
2017-02-17,1058.6699
2017-02-18,1060.6688
2017-02-19,1058.7864
2017-02-20,1088.6884
2017-02-21,1128.8553
2017-02-22,1129.7018
2017-02-23,1188.8618
2017-02-24,1185.4889
2017-02-25,1151.6047
2017-02-26,1181.7109
2017-02-27,1194.1525
2017-02-28,1188.3999
2017-03-01,1228.4597
2017-03-02,1262.9315
2017-03-03,1289.3632
2017-03-04,1268.9407
2017-03-05,1276.2737
2017-03-06,1282.2547
2017-03-07,1234.4765
2017-03-08,1152.1394
2017-03-09,1193.4555
2017-03-10,1098.5301
2017-03-11,1176.8229
2017-03-12,1231.7484
2017-03-13,1239.3963
2017-03-14,1246.5366
2017-03-15,1258.6514
2017-03-16,1178.0208
2017-03-17,1072.0825
2017-03-18,962.5691
2017-03-19,1020.2203
2017-03-20,1037.7563
2017-03-21,1111.8183
2017-03-22,1037.3026
2017-03-23,1028.1729
2017-03-24,935.0635
2017-03-25,968.5433
2017-03-26,962.9581
2017-03-27,1042.9192
2017-03-28,1045.1629
2017-03-29,1039.6886
2017-03-30,1037.9877
2017-03-31,1081.7435
2017-04-01,1089.5248
2017-04-02,1105.5630
2017-04-03,1144.6648
2017-04-04,1141.9219
2017-04-05,1135.8116
2017-04-06,1194.5965
2017-04-07,1191.7315
2017-04-08,1184.4177
2017-04-09,1213.6341
2017-04-10,1211.6499
2017-04-11,1229.7849
2017-04-12,1216.1144
2017-04-13,1172.5583
2017-04-14,1174.3332
2017-04-15,1175.5622
2017-04-16,1173.6914
2017-04-17,1191.9012
2017-04-18,1202.1315
2017-04-19,1209.5609
2017-04-20,1235.8031
2017-04-21,1247.3361
2017-04-22,1243.5504
2017-04-23,1250.0015
2017-04-24,1257.2394
2017-04-25,1279.8647
2017-04-26,1296.4855
2017-04-27,1345.8900
2017-04-28,1347.9852
2017-04-29,1357.7153
2017-04-30,1381.9564
2017-05-01,1436.9415
2017-05-02,1463.8191
2017-05-03,1519.4089
2017-05-04,1539.8301
2017-05-05,1529.8504
2017-05-06,1573.2855
2017-05-07,1526.2678
2017-05-08,1685.0865
2017-05-09,1719.2280
2017-05-10,1782.4990
2017-05-11,1835.4875
2017-05-12,1704.6616
2017-05-13,1779.8403
2017-05-14,1794.5936
2017-05-15,1736.8828
2017-05-16,1757.0269
2017-05-17,1808.7461
2017-05-18,1894.2473
2017-05-19,1967.5455
2017-05-20,2048.1177
2017-05-21,2045.2225
2017-05-22,2078.9435
2017-05-23,2257.2884
2017-05-24,2415.0072
2017-05-25,2319.6014
2017-05-26,2279.4186
2017-05-27,2044.3005
2017-05-28,2225.7009
2017-05-29,2284.7158
2017-05-30,2167.2645
2017-05-31,2299.4326
2017-06-01,2399.8876
2017-06-02,2479.4239
2017-06-03,2549.5520
2017-06-04,2524.9938
2017-06-05,2685.3189
2017-06-06,2871.3417
2017-06-07,2706.7600
2017-06-08,2802.5635
2017-06-09,2804.8723
2017-06-10,2916.3279
2017-06-11,2974.2146
2017-06-12,2665.4333
2017-06-13,2707.1378
2017-06-14,2443.8245
2017-06-15,2409.8868
2017-06-16,2476.3591
2017-06-17,2652.7554
2017-06-18,2508.2142
2017-06-19,2589.6422
2017-06-20,2733.2266
2017-06-21,2639.2613
2017-06-22,2686.6475
2017-06-23,2685.8705
2017-06-24,2562.1891
2017-06-25,2497.7289
2017-06-26,2426.3651
2017-06-27,2530.3455
2017-06-28,2562.7923
2017-06-29,2540.4430
2017-06-30,2452.7121
2017-07-01,2412.3662
2017-07-02,2518.8722
2017-07-03,2551.9274
2017-07-04,2599.7447
2017-07-05,2608.1049
2017-07-06,2603.1955
2017-07-07,2495.7809
2017-07-08,2553.4942
2017-07-09,2506.1732
2017-07-10,2319.3669
2017-07-11,2319.1674
2017-07-12,2374.8863
2017-07-13,2343.7383
2017-07-14,2214.8252
2017-07-15,1989.6332
2017-07-16,1910.7495
2017-07-17,2215.7463
2017-07-18,2303.7611
2017-07-19,2257.0652
2017-07-20,2823.8979
2017-07-21,2666.1397
2017-07-22,2829.7541
2017-07-23,2753.2439
2017-07-24,2755.1595
2017-07-25,2558.6930
2017-07-26,2522.3246
2017-07-27,2665.1475
2017-07-28,2793.8335
2017-07-29,2706.4508
2017-07-30,2749.3845
2017-07-31,2862.6113
2017-08-01,2727.3892
2017-08-02,2690.1457
2017-08-03,2789.7463
2017-08-04,2860.2728
2017-08-05,3237.4234
2017-08-06,3230.1167
2017-08-07,3392.5624
2017-08-08,3425.6766
2017-08-09,3347.2154
2017-08-10,3437.0322
2017-08-11,3660.5205
2017-08-12,3871.0824
2017-08-13,4063.8011
2017-08-14,4304.6039
2017-08-15,4160.0305
2017-08-16,4364.6786
